Index,Label,StartChar,EndChar
78374,GPE,37,44
78375,DATE,3,7
78375,PERSON,43,49
78376,NORP,32,43
78377,GPE,26,33
78377,DATE,37,41
78378,PERSON,8,19
78378,ORG,41,56
78379,PERSON,8,19
78379,ORG,37,52
78380,GPE,12,19
78381,GPE,76,81
78382,ORG,8,25
78383,ORG,75,98
78385,PERSON,8,15
78385,ORG,33,48
78386,PERSON,19,26
78388,DATE,3,12
78388,ORG,17,24
78389,ORG,15,22
78390,GPE,26,46
78391,ORG,37,42
78392,PERSON,31,42
78393,NORP,43,54
78394,DATE,30,34
78395,PERSON,38,49
78396,PERSON,22,33
78396,ORG,51,58
78397,ORG,41,46
78398,PERSON,19,26
78399,DATE,3,12
78399,PERSON,17,24
78400,GPE,25,32
78402,ORG,10,32
78403,ORG,19,26
78404,PERSON,14,19
78406,ORG,14,32
78409,ORG,0,7
78410,GPE,30,49
78411,ORG,17,24
78412,PERSON,8,15
78413,GPE,14,21
78414,PERSON,21,29
78414,ORG,39,46
78415,NORP,32,42
78415,ORG,68,74
78416,GPE,37,56
78417,GPE,14,21
78418,PERSON,10,17
78418,DATE,48,58
78419,ORG,12,19
78419,GPE,53,65
78421,PERSON,14,26
78421,ORG,48,70
78422,ORG,0,27
78422,DATE,67,83
78423,PERSON,10,17
78423,DATE,51,61
78424,PERSON,5,9
78424,ORG,25,32
78424,NORP,48,53
78424,GPE,66,78
78425,PERSON,14,26
78425,ORG,48,70
78426,NORP,5,13
78427,NORP,5,12
78427,GPE,28,48
78429,CARDINAL,8,11
78431,GPE,42,49
78432,DATE,30,46
78433,NORP,5,11
78433,NORP,31,40
78434,CARDINAL,13,18
78435,ORG,14,35
78436,NORP,10,19
78437,NORP,8,16
78438,NORP,38,47
78439,NORP,0,9
78439,NORP,40,48
78440,NORP,28,37
78440,GPE,51,56
78442,NORP,18,27
78443,GPE,18,29
78443,GPE,34,40
78444,GPE,38,49
78445,NORP,26,35
78445,GPE,49,54
78446,ORG,28,47
78447,ORG,22,33
78447,NORP,48,57
78448,NORP,24,30
78448,NORP,45,54
78449,NORP,36,45
78450,NORP,5,14
78450,ORG,48,59
78452,ORG,42,53
78453,LANGUAGE,25,32
78453,NORP,47,56
78454,NORP,14,26
78455,ORG,51,62
78456,DATE,3,7
78456,GPE,47,66
78457,DATE,3,7
78457,NORP,18,28
78457,ORG,54,59
78458,NORP,9,18
78458,DATE,40,44
78459,DATE,3,12
78459,CARDINAL,24,29
78459,GPE,41,60
78460,DATE,40,53
78461,ORG,38,57
78461,DATE,61,65
78462,NORP,9,19
78462,ORG,45,50
78462,DATE,59,63
78463,NORP,9,18
78463,DATE,40,44
78464,CARDINAL,21,26
78464,GPE,38,57
78465,DATE,32,45
78468,GPE,25,31
78469,PERSON,15,34
78472,ORG,14,44
78472,PERSON,63,79
78472,GPE,83,88
78473,GPE,25,32
78474,PERSON,15,34
78476,ORG,5,20
78476,FAC,51,61
78476,GPE,65,70
78477,NORP,28,44
78479,ORG,21,39
78481,ORG,5,22
78481,FAC,53,63
78481,GPE,67,72
78482,LANGUAGE,28,35
78483,NORP,9,26
78484,ORG,25,43
78485,ORG,22,40
78486,ORG,23,49
78487,ORG,9,35
78488,CARDINAL,20,23
78488,NORP,24,33
78489,NORP,5,14
78489,ORG,23,41
78490,ORG,29,46
78491,ORG,23,48
78492,ORG,14,40
78492,ORG,50,73
78493,CARDINAL,20,23
78493,ORG,24,63
78494,PERSON,5,16
78494,ORG,25,43
78495,PERSON,20,35
78497,GPE,38,57
78498,DATE,0,11
78498,GPE,44,63
78499,PERSON,20,37
78501,NORP,23,32
78503,GPE,47,66
78504,ORG,17,36
78505,CARDINAL,8,11
78505,NORP,21,30
78506,CARDINAL,8,11
78506,NORP,25,34
78507,NORP,32,41
78508,ORG,35,42
78510,ORDINAL,15,20
78510,NORP,38,43
78513,ORG,9,16
78514,ORG,15,22
78515,PERSON,9,16
78516,ORG,8,15
78517,ORG,9,16
78518,ORG,9,16
78519,ORG,15,22
78520,PERSON,9,16
78521,PERSON,8,15
78523,ORG,16,23
78524,ORG,10,17
78525,PERSON,21,28
78528,ORG,16,23
78529,PERSON,21,28
78530,PERSON,9,16
78531,GPE,30,49
78531,DATE,57,70
78532,DATE,5,10
78532,PERSON,15,22
78533,PERSON,9,16
78534,PERSON,21,28
78535,PERSON,18,25
78535,NORP,35,44
78535,ORG,45,50
78536,NORP,34,43
78536,DATE,57,72
78539,PERSON,9,15
78540,PERSON,13,19
78540,ORDINAL,22,27
78541,PERSON,9,16
78541,ORG,51,70
78542,PERSON,9,16
78542,NORP,22,31
78543,PERSON,13,20
78544,PERSON,9,16
78545,GPE,48,67
78547,PERSON,9,15
78548,NORP,16,26
78549,PERSON,9,16
78550,ORG,0,19
78550,NORP,52,58
78551,PERSON,0,13
78551,PERSON,33,39
78552,PERSON,25,41
78553,PERSON,8,14
78553,DATE,15,21
78553,NORP,35,44
78554,PERSON,11,24
78554,NORP,31,43
78554,NORP,58,67
78555,NORP,25,38
78556,PERSON,9,22
78556,PERSON,42,48
78557,PERSON,29,45
78558,PERSON,21,27
78559,PERSON,8,21
78559,NORP,39,48
78560,PERSON,0,6
78560,DATE,7,13
78560,PERSON,22,30
78561,PERSON,16,22
78561,DATE,27,32
78562,PERSON,8,16
78564,PERSON,0,6
78565,PERSON,20,26
78566,PERSON,9,32
78567,DATE,8,14
78567,NORP,59,65
78570,ORG,14,22
78571,DATE,15,21
78574,PERSON,41,49
78579,LOC,46,61
78589,NORP,19,29
78590,NORP,13,25
78590,CARDINAL,39,42
78591,NORP,21,30
78594,NORP,20,30
78595,NORP,7,17
78595,CARDINAL,39,42
78598,NORP,13,22
78599,LANGUAGE,13,20
78599,ORG,54,59
78600,ORG,43,62
78605,NORP,13,22
78606,LANGUAGE,33,40
78606,NORP,41,51
78607,LANGUAGE,13,20
78607,NORP,21,31
78608,GPE,28,47
78609,ORG,8,21
78610,GPE,33,52
78611,ORG,53,75
78612,ORG,36,52
78614,WORK_OF_ART,29,42
78615,NORP,45,54
78616,ORG,50,72
78617,NORP,19,28
78618,NORP,21,30
78619,NORP,16,25
78619,GPE,47,54
78620,NORP,60,69
78621,NORP,9,18
78621,DATE,43,47
78622,NORP,19,28
78624,GPE,9,16
78624,NORP,32,41
78625,LOC,39,43
78626,PERSON,16,27
78626,GPE,44,50
78627,NORP,15,24
78631,CARDINAL,8,11
78632,NORP,42,51
78633,PERSON,13,24
78637,ORG,45,64
78642,PERSON,43,54
78643,ORG,9,39
78647,GPE,28,47
78650,PERSON,10,29
78651,NORP,54,59
78652,NORP,25,34
78655,GPE,5,15
78655,LANGUAGE,65,70
78656,PERSON,4,12
78657,ORG,24,30
78658,PERSON,32,40
78659,PERSON,13,21
78659,PERSON,64,70
78660,PERSON,21,29
78661,LOC,16,20
78661,ORG,39,45
78662,PERSON,36,44
78663,LOC,45,51
78663,ORG,72,79
78664,NORP,14,20
78665,ORG,0,19
78665,GPE,23,30
78666,ORG,25,30
78667,LANGUAGE,12,19
78667,NORP,33,43
78667,GPE,61,68
78668,ORG,8,29
78668,GPE,33,40
78669,LOC,18,37
78670,NORP,25,31
78672,ORG,48,53
78673,ORDINAL,35,40
78673,LANGUAGE,41,48
78675,NORP,28,37
78676,NORP,40,49
78677,DATE,3,12
78677,ORG,31,37
78678,ORDINAL,14,19
78678,NORP,20,31
78678,GPE,40,47
78679,PERSON,9,20
78680,NORP,13,22
78680,DATE,39,43
78681,PERSON,32,43
78682,PERSON,45,56
78683,NORP,9,17
78683,LANGUAGE,48,55
78684,LANGUAGE,0,7
78685,CARDINAL,8,11
78685,NORP,23,40
78686,NORP,22,39
78687,NORP,9,17
78687,LANGUAGE,32,39
78688,NORP,25,42
78689,CARDINAL,32,33
78692,NORP,25,32
78694,NORP,13,30
78695,ORG,9,20
78695,NORP,30,40
78696,NORP,26,33
78698,NORP,26,43
78699,NORP,9,26
78700,CARDINAL,9,12
78700,ORG,24,35
78700,NORP,45,54
78701,LANGUAGE,12,19
78704,LANGUAGE,9,16
78705,NORP,48,55
78705,ORG,56,61
78707,LANGUAGE,9,16
78708,LANGUAGE,9,16
78710,NORP,48,54
78710,ORG,55,60
78711,NORP,4,11
78711,ORG,22,27
78712,NORP,13,20
78713,NORP,4,11
78715,NORP,36,43
78716,NORP,13,19
78716,NORP,20,29
78717,NORP,13,20
78717,ORG,31,36
78718,NORP,13,20
78718,ORG,31,36
78719,NORP,9,29
78720,NORP,36,42
78722,LANGUAGE,13,20
78722,NORP,21,31
78725,NORP,9,25
78729,DATE,45,49
78729,EVENT,50,68
78731,GPE,48,50
78732,ORG,14,26
78733,ORG,9,21
78733,ORG,55,58
78733,GPE,83,85
78734,CARDINAL,6,9
78734,CARDINAL,17,20
78734,LANGUAGE,21,28
78734,ORG,29,32
78735,CARDINAL,6,9
78735,CARDINAL,17,20
78735,LANGUAGE,21,28
78735,ORG,29,32
78736,ORG,27,30
78736,GPE,54,56
78737,NORP,9,16
78737,PERSON,37,43
78738,PERSON,17,23
78739,NORP,9,16
78739,PERSON,42,46
78740,ORG,17,23
78740,ORG,29,41
78741,ORG,9,37
78741,ORG,56,68
78742,ORG,11,27
78743,ORG,28,44
78744,ORDINAL,12,16
78744,NORP,17,24
78745,ORG,25,31
78745,DATE,32,41
78746,PERSON,25,29
78746,DATE,30,39
78747,PERSON,9,13
78748,ORG,13,45
78749,ORG,43,47
78750,ORG,27,31
78750,DATE,50,54
78751,ORG,22,66
78752,PERSON,22,26
78752,DATE,37,54
78753,ORG,9,13
78753,ORG,32,36
78753,DATE,55,59
78754,ORG,27,31
78754,DATE,35,39
78755,ORG,26,54
78755,DATE,58,62
78756,PERSON,29,33
78756,GPE,35,41
78756,ORG,43,104
78756,DATE,108,112
78757,GPE,37,43
78757,ORG,45,106
78757,DATE,110,114
78758,PERSON,17,28
78758,GPE,41,47
78759,PERSON,27,38
78759,EVENT,46,54
78759,EVENT,55,63
78760,DATE,9,13
78760,PERSON,38,49
78761,PERSON,32,43
78761,DATE,55,63
78762,DATE,3,12
78762,PERSON,17,28
78763,DATE,3,18
78763,FAC,62,73
78764,PERSON,23,27
78765,DATE,39,43
78765,EVENT,44,64
78767,PERSON,8,12
78768,ORG,34,60
78769,DATE,0,18
78769,FAC,23,35
78771,DATE,35,40
78772,DATE,3,12
78772,PERSON,17,25
78773,ORDINAL,12,17
78773,ORG,32,48
78774,DATE,3,12
78774,PERSON,17,34
78775,DATE,3,12
78775,ORG,17,33
78776,DATE,3,12
78776,ORG,17,35
78778,ORG,41,52
78779,DATE,10,22
78779,ORG,51,55
78780,ORG,33,45
78781,DATE,3,12
78781,ORG,17,21
78781,PERSON,24,36
78782,DATE,3,12
78782,FAC,17,30
78783,FAC,18,31
78784,DATE,3,12
78784,PERSON,17,21
78785,ORDINAL,12,17
78785,PERSON,29,33
78786,WORK_OF_ART,37,59
78786,PERSON,93,97
78787,GPE,22,44
78787,ORG,48,52
78788,PERSON,17,25
78788,GPE,40,50
78789,DATE,5,10
78789,PERSON,15,21
78789,PERSON,29,33
78790,DATE,9,14
78790,PERSON,23,37
78790,PERSON,45,49
78791,GPE,20,30
78792,DATE,3,12
78792,PERSON,17,40
78792,PERSON,48,52
78793,DATE,3,12
78793,PERSON,17,30
78794,GPE,14,19
78796,PERSON,24,36
78796,DATE,46,50
78797,PERSON,8,12
78799,DATE,3,12
78799,ORG,17,42
78800,DATE,3,12
78800,CARDINAL,21,23
78801,ORG,25,29
78801,DATE,44,53
78802,ORG,27,43
78802,DATE,44,53
78803,DATE,3,12
78803,PERSON,17,30
78804,ORG,13,43
78805,ORG,23,50
78805,EVENT,54,58
78806,DATE,52,61
78807,DATE,8,13
78807,ORG,18,30
78808,ORG,13,25
78810,NORP,29,37
78810,EVENT,50,63
78811,NORP,29,37
78811,EVENT,50,62
78813,DATE,52,56
78814,CARDINAL,23,27
78815,CARDINAL,26,30
78816,DATE,3,12
78816,ORG,17,26
78816,ORG,58,74
78817,DATE,3,12
78817,PERSON,17,33
78817,NORP,45,52
78818,DATE,3,12
78818,PERSON,17,21
78818,NORP,73,80
78819,DATE,3,12
78819,ORG,17,26
78819,PERSON,41,45
78821,WORK_OF_ART,10,25
78822,PERSON,18,26
78822,ORG,54,60
78824,DATE,3,12
78824,PERSON,22,30
78825,ORG,28,32
78825,DATE,36,40
78826,DATE,3,7
78826,PERSON,38,42
78827,ORG,29,33
78828,DATE,3,12
78828,PERSON,22,32
78829,PERSON,79,83
78830,NORP,0,7
78831,ORG,10,15
78832,NORP,41,48
78833,ORG,38,42
78834,ORG,9,15
78835,ORG,19,24
78836,ORG,17,21
78837,NORP,12,17
78838,NORP,30,37
78840,NORP,9,16
78840,GPE,31,36
78841,ORG,29,49
78845,DATE,28,37
78847,ORG,6,20
78847,CARDINAL,56,60
78848,CARDINAL,6,9
78848,DATE,60,64
78849,CARDINAL,6,9
78849,ORG,10,24
78850,PERSON,10,25
78851,DATE,3,12
78851,GPE,17,26
78852,DATE,3,12
78852,NORP,17,27
78853,PERSON,10,24
78854,ORG,19,24
78857,NORP,26,36
78857,DATE,51,61
78858,DATE,6,16
78858,NORP,62,71
78860,ORG,44,50
78862,ORG,24,29
78862,ORG,34,50
78864,PERSON,10,17
78865,ORDINAL,53,58
78866,ORG,9,14
78867,ORG,9,14
78868,GPE,20,25
78868,DATE,35,40
78869,DATE,3,15
78869,PERSON,20,30
78870,GPE,23,30
78870,PERSON,35,45
78871,ORG,30,34
78872,ORG,24,28
78873,ORG,15,21
78874,NORP,31,38
78874,GPE,50,55
78875,NORP,3,10
78876,GPE,27,32
78876,DATE,36,45
78879,DATE,3,14
78879,NORP,28,35
78879,ORG,50,54
78880,ORG,21,25
78880,LANGUAGE,36,41
78880,DATE,42,51
78881,DATE,30,39
78881,ORG,48,63
78884,ORG,39,43
78886,CARDINAL,8,11
78886,ORDINAL,19,24
78886,ORG,25,30
78887,DATE,3,12
78887,ORG,40,44
78888,ORG,53,57
78890,ORG,6,10
78891,ORG,6,10
78892,PERSON,24,28
78893,ORG,28,34
78893,ORG,43,47
78894,CARDINAL,9,12
78894,ORDINAL,20,25
78894,ORG,47,51
78895,ORG,39,43
78896,CARDINAL,8,11
78896,DATE,43,52
78897,DATE,40,56
78899,PERSON,16,22
78900,CARDINAL,6,9
78903,ORG,49,53
78904,ORDINAL,13,18
78904,ORG,42,46
78909,NORP,38,49
78911,LANGUAGE,67,74
78913,LOC,44,50
78914,LOC,44,48
78915,WORK_OF_ART,40,56
78917,WORK_OF_ART,24,40
78918,PERSON,40,44
78919,DATE,45,56
78920,ORG,41,45
78921,ORG,16,20
78921,DATE,24,39
78921,PERSON,48,52
78922,ORG,51,71
78924,PERSON,16,19
78929,PERSON,29,38
78931,WORK_OF_ART,14,24
78932,TIME,33,53
78933,WORK_OF_ART,14,24
78937,LAW,49,63
78938,LAW,59,73
78942,ORG,56,60
78948,PERSON,40,52
78950,WORK_OF_ART,27,38
78952,ORG,58,62
78953,GPE,19,28
78954,ORG,21,25
78956,ORG,21,49
78957,ORG,18,41
78958,ORG,13,31
78959,FAC,13,23
78960,ORG,43,47
78961,ORG,20,24
78962,PERSON,32,36
78962,DATE,41,50
78963,ORG,46,50
78966,ORG,27,39
78967,PERSON,5,11
78967,ORDINAL,30,35
78968,GPE,27,40
78968,DATE,41,50
78969,FAC,27,38
78969,DATE,39,48
78970,ORG,16,20
78972,ORG,33,39
78972,DATE,50,62
78973,PERSON,37,41
78974,PERSON,5,9
78974,GPE,40,52
78975,PERSON,11,20
78975,ORG,59,63
78976,ORG,11,32
78976,GPE,45,50
78976,ORG,58,62
78977,PERSON,5,9
78977,PERSON,40,67
78978,DATE,35,49
78979,PERSON,8,12
78981,DATE,12,26
78982,LOC,23,41
78983,DATE,3,23
78985,PERSON,16,32
78986,PERSON,11,16
78987,PERSON,8,20
78988,PERSON,37,41
78989,PERSON,18,22
78990,ORG,27,31
78990,DATE,47,56
78991,DATE,54,58
78992,GPE,35,37
78993,DATE,3,12
78993,PERSON,17,29
78993,ORG,37,61
78994,DATE,3,12
78994,PERSON,17,21
78994,PERSON,39,50
78995,PERSON,31,35
78995,DATE,39,43
78996,PERSON,31,35
78996,DATE,39,43
78997,PERSON,21,25
78997,DATE,50,54
78998,ORG,9,43
78999,CARDINAL,58,61
79000,PERSON,30,34
79001,PERSON,43,47
79002,DATE,3,12
79002,ORG,21,37
79004,GPE,12,14
79004,DATE,48,57
79005,ORG,8,28
79005,DATE,32,36
79006,ORG,8,29
79006,DATE,33,37
79007,ORG,43,47
79008,PERSON,9,22
79009,PERSON,13,17
79009,PERSON,52,59
79010,PERSON,40,47
79011,ORG,27,31
79011,DATE,35,39
79012,PERSON,18,31
79012,ORG,40,44
79012,DATE,48,52
79013,DATE,3,12
79013,PERSON,24,29
79013,PERSON,44,48
79014,DATE,3,12
79014,PERSON,46,50
79015,DATE,3,12
79015,PERSON,17,26
79016,ORG,4,10
79016,PERSON,40,45
79018,PERSON,55,60
79018,PERSON,80,87
79020,PERSON,30,35
79023,CARDINAL,13,18
79024,DATE,3,12
79027,DATE,3,12
79027,ORG,17,33
79028,PERSON,13,17
79028,ORG,27,53
79028,DATE,57,61
79029,ORG,13,17
79030,ORG,20,46
79030,DATE,50,54
79031,GPE,14,19
79031,ORG,28,59
79031,DATE,60,69
79032,ORG,13,17
79032,DATE,51,55
79033,PERSON,22,26
79034,ORG,9,17
79034,PERSON,48,52
79035,DATE,3,12
79036,DATE,3,12
79036,ORG,17,47
79037,DATE,3,12
79037,PERSON,17,25
79038,PERSON,34,38
79038,DATE,50,54
79039,ORG,38,42
79039,ORG,46,63
79039,DATE,67,71
79040,PERSON,62,66
79041,ORG,33,37
79042,DATE,3,7
79042,ORG,34,38
79042,ORG,56,62
79043,PERSON,9,13
79043,ORG,45,63
79043,DATE,67,71
79044,DATE,3,12
79044,PERSON,17,28
79045,DATE,3,12
79045,ORG,21,30
79045,ORG,58,64
79045,ORG,93,97
79045,GPE,111,113
79046,DATE,17,21
79046,ORG,26,45
79046,ORG,69,75
79047,ORG,59,63
79048,DATE,59,68
79050,ORG,36,40
79050,DATE,44,48
79051,ORG,7,11
79052,DATE,3,12
79052,PERSON,17,21
79052,ORG,36,58
79053,ORG,23,27
79053,DATE,35,44
79054,PERSON,9,13
79054,DATE,42,54
79056,PERSON,4,8
79057,DATE,3,12
79057,PERSON,17,22
79058,DATE,3,12
79059,GPE,44,46
79060,DATE,8,22
79060,GPE,44,46
79062,GPE,29,35
79062,GPE,37,40
79062,ORG,45,49
79063,PERSON,9,26
79064,DATE,3,13
79064,ORG,18,42
79065,ORG,8,30
79066,DATE,3,12
79066,ORG,17,31
79066,GPE,43,49
79067,DATE,3,12
79067,PERSON,17,37
79067,PERSON,50,63
79068,DATE,3,12
79068,GPE,17,26
79068,ORG,29,48
79069,DATE,3,12
79069,ORG,17,38
79070,GPE,8,19
79070,ORG,22,54
79070,DATE,69,73
79071,PERSON,14,24
79071,PERSON,34,38
79072,PERSON,31,48
79072,PERSON,50,54
79073,ORDINAL,6,9
79073,ORG,10,26
79073,PERSON,36,40
79074,PERSON,8,25
79075,DATE,3,12
79075,PERSON,17,31
79075,PERSON,66,70
79076,DATE,3,12
79076,GPE,17,30
79076,ORG,32,44
79076,PERSON,61,65
79077,ORG,12,23
79079,ORDINAL,12,15
79079,FAC,16,32
79080,DATE,6,10
79080,WORK_OF_ART,11,22
79080,PERSON,39,43
79081,LOC,6,15
79081,PERSON,34,38
79082,ORG,21,32
79083,DATE,3,12
79083,PERSON,17,29
79083,GPE,45,54
79084,PERSON,10,28
79085,PERSON,8,23
79086,DATE,3,12
79086,PERSON,17,27
79086,PERSON,33,38
79087,PERSON,21,35
79088,ORG,14,17
79088,PERSON,25,41
79088,PERSON,51,55
79089,ORG,13,22
79089,ORG,23,42
79089,PERSON,52,56
79090,ORG,16,20
79090,ORG,49,57
79090,DATE,61,67
79091,DATE,3,14
79091,PERSON,19,34
79091,PERSON,49,53
79092,DATE,3,14
79092,ORG,19,33
79093,DATE,3,14
79093,PERSON,19,31
79093,PERSON,39,43
79094,DATE,3,14
79094,PERSON,19,31
79094,PERSON,39,43
79095,PERSON,9,22
79095,PERSON,29,33
79096,PERSON,19,30
79096,PERSON,62,66
79097,PERSON,19,33
79097,PERSON,57,61
79098,PERSON,61,65
79099,PERSON,15,31
79099,ORG,46,50
79100,PERSON,9,23
79100,PERSON,64,68
79101,ORG,9,21
79101,ORG,50,54
79102,ORG,20,25
79104,PERSON,9,13
79105,PERSON,54,58
79106,PERSON,28,32
79107,ORG,13,21
79108,CARDINAL,24,27
79109,DATE,25,40
79112,GPE,23,29
79113,DATE,3,15
79113,GPE,20,26
79114,GPE,28,34
79115,GPE,9,15
79115,CARDINAL,24,35
79115,CARDINAL,40,43
79116,GPE,12,18
79117,ORG,12,16
79118,PERSON,28,32
79119,ORG,14,18
79119,DATE,36,41
79121,ORG,29,33
79122,DATE,32,48
79123,ORG,12,16
79123,DATE,30,46
79124,ORG,16,22
79125,WORK_OF_ART,11,21
79125,ORG,42,46
79126,ORG,40,46
79127,ORG,12,37
79128,ORG,14,33
79128,DATE,47,52
79129,PERSON,38,49
79129,GPE,71,78
79130,GPE,9,15
79131,ORG,15,19
79132,PERSON,38,42
79133,CARDINAL,26,30
79133,ORG,34,38
79135,FAC,51,60
79137,LOC,48,54
79139,CARDINAL,12,16
79139,DATE,31,47
79140,PERSON,13,17
79140,DATE,38,42
79141,GPE,36,43
79142,GPE,24,31
79142,ORG,37,52
79142,DATE,56,60
79143,DATE,39,43
79144,PERSON,53,67
79145,DATE,69,73
79146,PERSON,28,32
79147,ORG,31,35
79148,ORG,56,60
79149,ORG,37,41
79150,ORG,28,32
79151,GPE,19,26
79151,ORG,50,54
79152,ORG,47,51
79153,QUANTITY,26,36
79155,PERSON,18,29
79156,PERSON,10,21
79156,FAC,34,45
79157,ORG,9,12
79158,ORG,43,46
79158,GPE,59,70
79159,PERSON,17,28
79161,ORG,47,51
79162,PERSON,34,38
79163,PERSON,41,45
79165,QUANTITY,21,31
79166,QUANTITY,26,36
79167,DATE,18,24
79167,CARDINAL,36,41
79168,GPE,15,22
79170,GPE,28,35
79170,DATE,41,49
79171,GPE,27,34
79171,DATE,40,46
79172,GPE,39,46
79173,GPE,40,47
79174,GPE,34,41
79175,DATE,45,53
79175,PERSON,57,61
79176,GPE,6,15
79176,ORG,47,77
79177,PERSON,31,35
79178,PERSON,62,66
79179,PERSON,45,49
79180,GPE,15,24
79180,ORG,33,63
79182,ORG,20,48
79182,GPE,78,87
79183,CARDINAL,5,8
79183,GPE,39,48
79184,GPE,39,48
79185,ORG,28,56
79186,GPE,20,24
79187,PERSON,32,38
79187,ORG,48,52
79188,PERSON,39,43
79189,PERSON,40,44
79190,ORG,33,37
79192,ORG,5,10
79192,PERSON,38,42
79193,PERSON,44,48
79194,PERSON,23,29
79196,CARDINAL,5,9
79196,ORG,45,58
79198,FAC,33,46
79199,CARDINAL,5,8
79199,ORG,33,53
79200,CARDINAL,9,10
79200,ORG,40,44
79201,ORG,17,22
79202,GPE,39,45
79202,GPE,50,59
79203,PERSON,40,44
79204,NORP,11,19
79204,ORG,61,65
79205,DATE,35,39
79206,NORP,10,14
79206,DATE,37,41
79207,ORG,21,25
79208,PERSON,9,21
79208,ORG,31,35
79209,NORP,22,26
79209,GPE,57,64
79210,GPE,40,47
79211,PERSON,9,16
79211,NORP,21,27
79212,NORP,24,30
79212,GPE,44,51
79213,GPE,46,53
79214,NORP,43,48
79215,NORP,24,31
79215,ORG,72,76
79217,NORP,33,38
79218,LOC,27,36
79218,NORP,48,55
79218,LANGUAGE,56,63
79220,LANGUAGE,13,20
79220,ORG,30,34
79221,ORG,54,58
79225,GPE,41,48
79227,NORP,11,20
79227,ORG,38,42
79228,PERSON,55,59
79229,PERSON,47,51
79230,LOC,10,27
79230,ORG,32,35
79230,ORG,73,77
79231,ORG,9,26
79232,CARDINAL,16,22
79232,ORG,25,48
79233,DATE,50,66
79235,DATE,32,39
79236,DATE,5,9
79236,ORG,13,25
79237,CARDINAL,22,28
79237,PERSON,46,50
79238,ORG,9,32
79239,LOC,26,43
79240,ORG,24,37
79240,DATE,75,79
79241,NORP,6,11
79241,GPE,43,56
79242,ORG,9,29
79245,ORG,37,40
79249,ORG,8,13
79250,ORG,13,24
79251,PERSON,14,20
79252,ORG,17,37
79256,LOC,25,38
79258,NORP,12,20
79258,ORG,34,38
79259,PERSON,13,23
79260,GPE,30,38
79260,ORG,43,56
79262,DATE,30,46
79263,ORG,18,38
79263,DATE,42,63
79264,DATE,5,17
79264,NORP,39,50
79265,DATE,32,36
79267,DATE,3,12
79267,PERSON,17,34
79267,ORG,35,44
79267,ORG,60,79
79268,FAC,28,49
79268,ORG,50,59
79269,LOC,21,34
79269,PERSON,58,72
79271,GPE,9,29
79272,PERSON,8,28
79274,PERSON,38,51
79275,DATE,29,45
79276,PERSON,5,12
79276,DATE,26,42
79277,DATE,29,33
79278,PERSON,34,47
79278,DATE,51,67
79279,DATE,36,52
79280,GPE,9,29
79281,ORG,10,31
79281,DATE,35,39
79282,ORG,9,30
79283,ORG,9,30
79283,DATE,46,50
79284,ORG,9,32
79286,PERSON,32,36
79287,PERSON,32,36
79288,ORG,17,37
79289,PERSON,8,13
79290,NORP,27,35
79291,PERSON,9,20
79292,FAC,25,36
79293,NORP,18,25
79293,GPE,29,36
79294,PERSON,24,38
79295,PERSON,38,52
79296,FAC,9,20
79297,NORP,13,20
79298,NORP,42,49
79299,ORG,35,39
79302,PERSON,9,18
79302,ORG,19,35
79303,ORG,9,31
79304,DATE,29,45
79305,DATE,32,48
79306,PERSON,25,28
79307,ORG,13,29
79308,ORG,8,28
79309,ORG,28,51
79310,ORG,22,44
79311,ORG,9,31
79312,ORG,42,46
79313,ORG,23,27
79314,PERSON,42,46
79316,ORG,25,29
79318,CARDINAL,8,10
79319,CARDINAL,14,16
79321,PRODUCT,24,31
79322,PERSON,32,39
79323,PERSON,34,41
79325,ORG,15,29
79326,PERSON,44,48
79327,DATE,44,55
79328,PERSON,48,52
79330,LOC,33,49
79334,DATE,49,53
79335,GPE,30,41
79336,PERSON,14,26
79337,PERSON,26,37
79338,DATE,3,12
79338,ORG,32,43
79339,PERSON,36,57
79340,PERSON,29,33
79341,CARDINAL,12,15
79341,ORG,44,48
79342,ORG,50,54
79343,ORG,45,66
79344,ORG,53,57
79345,GPE,51,58
79346,ORG,51,55
79347,PRODUCT,24,30
79348,CARDINAL,13,14
79348,GPE,48,59
79349,LOC,29,35
79350,ORG,22,33
79350,LOC,50,56
79351,ORG,22,31
79351,LOC,47,53
79352,ORG,35,43
79352,LOC,60,66
79353,ORG,25,40
79355,ORG,12,17
79356,DATE,62,66
79357,FAC,43,73
79358,ORG,27,45
79358,PERSON,55,59
79359,ORG,23,31
79359,DATE,35,39
79360,PERSON,30,38
79361,DATE,38,42
79362,ORG,26,30
79363,PERSON,9,16
79363,ORG,21,29
79363,DATE,51,55
79364,ORG,34,42
79365,DATE,3,12
79365,ORG,17,21
79365,ORDINAL,31,36
79365,GPE,48,55
79366,GPE,49,56
79367,ORG,10,30
79368,PERSON,30,34
79369,ORG,67,71
79372,NORP,38,46
79372,GPE,51,67
79374,PERSON,32,36
79375,FAC,20,32
79376,PERSON,10,18
79377,GPE,28,36
79378,GPE,54,62
79379,LOC,9,28
79381,ORG,24,40
79382,FAC,42,56
79383,ORG,9,21
79384,ORG,19,35
79384,DATE,54,58
79385,LOC,24,37
79386,PERSON,5,25
79386,GPE,31,37
79387,DATE,3,12
79387,ORG,17,33
79388,ORG,8,31
79388,DATE,40,44
79389,ORG,15,38
79390,ORG,10,24
